userId,score,purple,legendaries
640210118,3848.00,2960,3
2010411462,3822.00,2940,3
7365422583,3809.00,2930,3
1133678887,3808.00,2240,7
788785364,3804.00,3170,2
110689098,3800.00,2000,9
7740729392,3800.00,1000,28
1040124548,3780.00,3150,2
1199938785,3780.00,2700,4
6108639960,3780.00,2700,4
7346721989,3770.00,3770,0
5186738193,3766.00,2690,4
899676012,3744.00,2880,3
7443904742,3738.00,2670,4
1977834649,3732.00,3110,2
5471295150,3731.00,2870,3
6512740667,3724.00,2660,4
803398108,3720.00,3100,2
7248739603,3710.00,2650,4
7135897419,3710.00,2650,4
7253605088,3705.00,2850,3
8443407691,3700.00,1000,27
6539980625,3692.00,2840,3
6539285521,3690.00,3690,0
7453908446,3680.00,2300,6
6577323120,3666.00,2820,3
5134788246,3660.00,3050,2
5560585511,3653.00,2810,3
543459669,3652.00,3320,1
1020223233,3630.00,3300,1
6921201666,3614.00,2780,3
7099636298,3601.00,2770,3
7229771614,3600.00,3000,2
7046842226,3600.00,3000,2
7929796455,3600.00,3000,2
663219068,3600.00,3000,2
1412445753,3600.00,3000,2
6227814722,3600.00,3000,2
415762434,3600.00,3000,2
1059717175,3600.00,3000,2
609813040,3600.00,3000,2
7181157731,3600.00,3000,2
1648649636,3600.00,3000,2
1791742939,3600.00,3000,2
5207694131,3600.00,3000,2
5540970666,3600.00,3000,2
683611750,3600.00,3000,2
7194979433,3600.00,3000,2
492138039,3600.00,3000,2
7987750861,3600.00,3000,2
429476104,3600.00,3000,2
233627833,3600.00,3000,2
453251787,3600.00,3000,2
7066148120,3600.00,3000,2
110012229,3600.00,3000,2
7440137270,3600.00,3000,2
675208485,3600.00,3000,2
7525592135,3600.00,3000,2
1295346441,3600.00,3000,2
7001457379,3600.00,3000,2
6909429260,3600.00,3000,2
7146351309,3600.00,3000,2
7565955168,3600.00,3000,2
245815610,3600.00,3000,2
7979674432,3600.00,3000,2
5123765564,3600.00,3000,2
7069243588,3600.00,3000,2
539441197,3600.00,2000,8
1829925343,3600.00,2000,8
321465702,3600.00,2000,8
1227079290,3600.00,2000,8
7446293447,3600.00,1000,26
6961119457,3597.00,3270,1
1692022469,3590.00,3590,0
602167609,3586.00,3260,1
7172797889,3564.00,2970,2
5721482786,3562.00,2740,3
6011772247,3553.00,1870,9
6993460365,3552.00,2220,6
6827750406,3540.00,2950,2
1019288382,3540.00,2950,2
7310759980,3540.00,2950,2
5225789904,3536.00,2080,7
6308810148,3531.00,3210,1
7174542748,3516.00,2930,2
56851083,3509.00,3190,1
1351519193,3509.00,3190,1
402388036,3490.00,3490,0
353060668,3480.00,3480,0
820573585,3476.00,3160,1
1883068139,3468.00,2890,2
7126234291,3468.00,2890,2
842971750,3460.00,3460,0
1880618915,3456.00,2880,2
1048691778,3444.00,2870,2
293594453,3432.00,2860,2
7318275217,3432.00,2640,3
7245491859,3430.00,2450,4
547897473,3424.00,2140,6
7655832693,3420.00,2850,2
7774129117,3420.00,2280,5
1674821364,3410.00,3410,0
7135725714,3406.00,2620,3
5920358634,3400.00,2000,7
844454912,3400.00,2000,7
541268604,3400.00,2000,7
7352834015,3400.00,2000,7
7472586668,3400.00,2000,7
7116792598,3400.00,2000,7
5104441865,3400.00,2000,7
7408465299,3400.00,2000,7
907068135,3400.00,1000,24
8120086946,3400.00,1000,24
7286260012,3396.00,2830,2
7555309305,3384.00,2820,2
677442665,3380.00,3380,0
5428900652,3375.00,2250,5
1850048203,3366.00,3060,1
1608645395,3363.00,1770,9
917906097,3360.00,3360,0
7081876669,3360.00,2800,2
1886492353,3360.00,2800,2
5137950403,3360.00,2240,5
7438397870,3348.00,2790,2
8118703259,3346.00,2390,4
6375611315,3346.00,2390,4
6991400462,3345.00,2230,5
247264840,3344.00,3040,1
7138776998,3336.00,2780,2
7233990295,3322.00,3020,1
1400375075,3312.00,2760,2
6276499953,3312.00,2070,6
5064216877,3302.00,2540,3
7266784155,3302.00,2540,3
824167387,3302.00,2540,3
5460633422,3300.00,3000,1
2051622336,3300.00,3000,1
5108177437,3300.00,3000,1
597264948,3300.00,3000,1
6689711602,3300.00,3000,1
6550633677,3300.00,3000,1
7237285866,3300.00,3000,1
6899679075,3300.00,3000,1
7456579638,3300.00,3000,1
471866639,3300.00,3000,1
5389690408,3300.00,3000,1
473876908,3300.00,3000,1
6982898331,3300.00,3000,1
567477719,3300.00,3000,1
6806369492,3300.00,3000,1
374646391,3300.00,3000,1
6963803630,3300.00,3000,1
2050268148,3300.00,3000,1
623253552,3300.00,3000,1
6876067523,3300.00,3000,1
6786696804,3300.00,3000,1
7336443683,3300.00,3000,1
1067287292,3300.00,3000,1
729818889,3300.00,3000,1
7981376277,3300.00,3000,1
1020701371,3300.00,3000,1
6088383024,3300.00,3000,1
7700777847,3300.00,3000,1
7394258115,3285.00,2190,5
6610667029,3285.00,2190,5
7345553763,3281.00,1930,7
6800133608,3278.00,2980,1
7010070491,3276.00,2520,3
6727654351,3270.00,2180,5
7165969227,3264.00,2720,2
5434747648,3252.00,2710,2
6866728014,3245.00,2950,1
663228003,3237.00,2490,3
7091547393,3224.00,2480,3
7975108149,3213.00,1890,7
7027914882,3204.00,2670,2
7365937150,3201.00,2910,1
8016356398,3201.00,2910,1
1111461278,3201.00,2910,1
7319540878,3200.00,2000,6
1282088890,3200.00,2000,6
7397813021,3200.00,2000,6
378954608,3200.00,2000,6
1145797628,3200.00,2000,6
1501513920,3200.00,2000,6
7406893090,3200.00,2000,6
7484229156,3200.00,2000,6
987381679,3200.00,2000,6
842051803,3200.00,2000,6
7896772258,3200.00,2000,6
1664669860,3200.00,2000,6
1551169380,3200.00,2000,6
1173798059,3200.00,2000,6
7927287610,3200.00,2000,6
345527245,3200.00,1000,22
7420718925,3195.00,2130,5
6481696028,3192.00,2660,2
7084488238,3168.00,2880,1
6647260460,3168.00,2880,1
1659117956,3168.00,1980,6
1337890921,3168.00,1320,14
1614199395,3159.00,2430,3
6745003607,3159.00,2430,3
1022666058,3146.00,2420,3
7129066308,3136.00,2240,4
6822839167,3124.00,2840,1
7138377557,3122.00,2230,4
945552246,3122.00,2230,4
6452043090,3111.00,1830,7
6749168092,3108.00,2590,2
5272237890,3107.00,2390,3
6709532300,3107.00,2390,3
7378519397,3107.00,2390,3
996061475,3105.00,2070,5
8216872818,3100.00,1000,21
6390369078,3096.00,2580,2
7048681849,3096.00,2580,2
5065104602,3091.00,2810,1
1078601325,3088.00,1930,6
7016206916,3080.00,2800,1
1769120043,3060.00,3060,0
7330108213,3058.00,2780,1
5583571617,3056.00,1910,6
7746278366,3052.00,2180,4
7196953126,3051.00,1130,17
7439344758,3048.00,2540,2
604297451,3048.00,2540,2
1634164262,3045.00,2030,5
7136359284,3042.00,2340,3
6858973825,3042.00,2340,3
620381010,3036.00,2530,2
1490471802,3036.00,2530,2
320527256,3036.00,2530,2
1097211637,3029.00,2330,3
6397612569,3025.00,2750,1
7470757858,3025.00,2750,1
7950352888,3024.00,2520,2
836566757,3016.00,2320,3
7495889797,3003.00,2730,1
7569947412,3003.00,2310,3
7279282166,3000.00,3000,0
7025902207,3000.00,3000,0
7707919850,3000.00,3000,0
5011174471,3000.00,3000,0
5031213815,3000.00,3000,0
416872219,3000.00,3000,0
33779002,3000.00,3000,0
1199561313,3000.00,3000,0
2071175756,3000.00,3000,0
7243208248,3000.00,3000,0
7355416462,3000.00,3000,0
424028334,3000.00,3000,0
223107281,3000.00,3000,0
1885319702,3000.00,3000,0
241471183,3000.00,3000,0
1845968090,3000.00,3000,0
106333361,3000.00,3000,0
337929821,3000.00,3000,0
7799055757,3000.00,3000,0
5779242070,3000.00,3000,0
7148038092,3000.00,3000,0
5983007427,3000.00,3000,0
7061911572,3000.00,3000,0
5224820999,3000.00,3000,0
6567482556,3000.00,3000,0
2115062113,3000.00,3000,0
475362009,3000.00,3000,0
5060870918,3000.00,3000,0
7984896899,3000.00,3000,0
6771436328,3000.00,3000,0
5904494464,3000.00,3000,0
7382395334,3000.00,3000,0
7025828200,3000.00,3000,0
7154489274,3000.00,3000,0
5102916842,3000.00,3000,0
6780219327,3000.00,3000,0
402733193,3000.00,3000,0
6652274521,3000.00,3000,0
7278494275,3000.00,3000,0
1266042111,3000.00,3000,0
8273779943,3000.00,3000,0
7324370316,3000.00,3000,0
7173036991,3000.00,3000,0
7319056397,3000.00,3000,0
6667350835,3000.00,3000,0
1841164590,3000.00,3000,0
7502127380,3000.00,3000,0
1745365450,3000.00,3000,0
7280317454,3000.00,3000,0
2140371195,3000.00,3000,0
318082916,3000.00,3000,0
7654813392,3000.00,3000,0
6629466798,3000.00,3000,0
1454976271,3000.00,3000,0
7471912622,3000.00,3000,0
1959857870,3000.00,3000,0
7871883746,3000.00,2000,5
495357066,3000.00,2000,5
561905089,3000.00,2000,5
7044573072,3000.00,2000,5
1418796049,3000.00,2000,5
7511442614,3000.00,2000,5
7121631926,3000.00,2000,5
7191858420,3000.00,2000,5
5305694623,3000.00,2000,5
424080203,3000.00,2000,5
7473022692,3000.00,2000,5
6872352138,3000.00,2000,5
7483830390,3000.00,2000,5
834156613,3000.00,2000,5
1504890512,3000.00,2000,5
7852837828,3000.00,2000,5
7331811584,3000.00,2000,5
1008452020,3000.00,2000,5
844457258,3000.00,2000,5
7056541572,3000.00,2000,5
7331699461,2996.00,2140,4
7320978101,2992.00,2720,1
7320256259,2992.00,1870,6
7225820194,2990.00,2300,3
6719717793,2981.00,2710,1
1656329510,2980.00,2980,0
7129422085,2976.00,2480,2
7364822302,2976.00,2480,2
683287911,2960.00,2960,0
6766993937,2954.00,2110,4
48025930,2951.00,2270,3
904149745,2950.00,2950,0
7892756789,2944.00,1840,6
461362826,2940.00,2940,0
6880023536,2938.00,2260,3
1564245359,2938.00,2260,3
7808155119,2937.00,2670,1
288599645,2937.00,2670,1
7458276101,2926.00,2660,1
6725062984,2926.00,2660,1
7406925537,2920.00,2920,0
6744516120,2920.00,2920,0
7757396613,2912.00,2240,3
7122818235,2912.00,2240,3
7867626503,2910.00,2910,0
line:U08a222ca21a43a5e39ef2c9991ecff7b,2910.00,2910,0
2093842820,2910.00,1940,5
7477267761,2904.00,2640,1
7463874612,2900.00,2900,0
7057019442,2900.00,2900,0
7043141588,2893.00,2630,1
7814708429,2892.00,2410,2
7675681290,2890.00,2890,0
7291861935,2890.00,2890,0
2113385079,2890.00,2890,0
1827560234,2886.00,2220,3
7238867510,2886.00,2220,3
6999075242,2882.00,2620,1
7150900066,2880.00,2400,2
6984848077,2873.00,2210,3
1135461149,2870.00,2050,4
6550514783,2868.00,2390,2
824013985,2868.00,2390,2
7679886054,2868.00,2390,2
7280422558,2849.00,2590,1
7378801119,2847.00,2190,3
7673227409,2847.00,2190,3
7238352597,2838.00,2580,1
7021792836,2828.00,2020,4
7427756803,2827.00,2570,1
6529675333,2827.00,2570,1
7290616394,2821.00,2170,3
6826694261,2820.00,2820,0
1119671151,2820.00,2350,2
6941402077,2816.00,2560,1
437229378,2810.00,2810,0
6492895174,2808.00,2340,2
7262036389,2808.00,2160,3
7506259056,2808.00,2160,3
7109913105,2808.00,1170,14
414084164,2800.00,2000,4
7540638935,2800.00,2000,4
6377798642,2800.00,2000,4
7443374445,2800.00,2000,4
6526367952,2800.00,2000,4
7092264035,2800.00,2000,4
94721605,2800.00,2000,4
462073087,2800.00,2000,4
7375260263,2800.00,2000,4
7431500504,2800.00,2000,4
7105661654,2800.00,2000,4
6819078536,2800.00,2000,4
7473904670,2800.00,2000,4
7007819936,2800.00,2000,4
6722546015,2800.00,2000,4
317025357,2800.00,2000,4
6705557965,2800.00,2000,4
156160131,2800.00,2000,4
1755907034,2800.00,2000,4
7390736427,2800.00,2000,4
6809035967,2800.00,2000,4
7724364453,2800.00,2000,4
8237325261,2800.00,2000,4
7388101055,2800.00,2000,4
6889296596,2800.00,2000,4
7003195966,2800.00,2000,4
7123462303,2800.00,2000,4
line:U4925352cbe7d8728f44b8afb8954835e,2800.00,2000,4
209634949,2800.00,2000,4
6858246435,2800.00,2000,4
7192783366,2800.00,2000,4
7173030688,2800.00,2000,4
549532267,2800.00,2000,4
7147859768,2800.00,2000,4
6421515720,2800.00,2000,4
7011784353,2800.00,2000,4
7471830774,2800.00,2000,4
1103549590,2800.00,2000,4
8083159775,2800.00,2000,4
7669214564,2800.00,2000,4
680885143,2800.00,2000,4
1009396895,2800.00,2000,4
7051754876,2800.00,2000,4
7956666529,2800.00,2000,4
6556445587,2800.00,2000,4
1443263863,2800.00,2000,4
6146553281,2800.00,2000,4
6930053015,2800.00,2000,4
7489404138,2800.00,2000,4
6414446820,2800.00,2000,4
6483791918,2800.00,2000,4
6294762968,2800.00,2000,4
8138278902,2800.00,2000,4
5852480779,2800.00,2000,4
7246183294,2800.00,1000,18
7086135287,2796.00,2330,2
7098548529,2796.00,2330,2
7294864496,2794.00,2540,1
926957619,2790.00,1860,5
7072461797,2784.00,2320,2
6741323508,2783.00,2530,1
1829468626,2782.00,2140,3
7204563301,2780.00,2780,0
5995610654,2780.00,2780,0
8179777610,2780.00,2780,0
line:Ud2e8e7942506498a5d7d6971eb0bd042,2780.00,2780,0
7142767124,2772.00,2310,2
8084655769,2769.00,2130,3
7227712250,2769.00,2130,3
7914663714,2761.00,2510,1
7634238440,2760.00,2300,2
6600712841,2760.00,2300,2
7541674497,2758.00,1970,4
7083168674,2758.00,1970,4
6780778385,2754.00,1620,7
328982525,2750.00,2750,0
6737739729,2744.00,1960,4
6948332691,2743.00,2110,3
7273273952,2740.00,2740,0
7421870212,2739.00,2490,1
7708120092,2736.00,2280,2
5462785736,2736.00,2280,2
6059308870,2736.00,2280,2
7292407842,2736.00,2280,2
7752284458,2730.00,2100,3
6115032906,2730.00,1950,4
6391527666,2730.00,1300,11
426446160,2728.00,1240,12
452662768,2720.00,2720,0
7661178813,2717.00,2470,1
7886349214,2715.00,1810,5
6902222770,2706.00,2460,1
7010521121,2706.00,2460,1
7869284476,2702.00,1930,4
7453137502,2700.00,2250,2
8334793285,2700.00,1000,17
7238440969,2695.00,2450,1
332817170,2688.00,2240,2
7272869299,2688.00,2240,2
5227262175,2688.00,2240,2
8176426487,2688.00,2240,2
7871614437,2688.00,2240,2
1895085866,2684.00,2440,1
6728756124,2684.00,2440,1
7228527818,2680.00,2680,0
7443380695,2676.00,2230,2
1041335217,2676.00,2230,2
7406734397,2673.00,2430,1
7817763189,2670.00,2670,0
656762393,2665.00,2050,3
7548012785,2665.00,2050,3
7510764756,2664.00,2220,2
7812489785,2664.00,2220,2
6780289512,2664.00,2220,2
7263024780,2664.00,2220,2
7291358652,2664.00,2220,2
6962289195,2662.00,2420,1
7066134891,2662.00,2420,1
844410487,2652.00,2210,2
1327155536,2652.00,2040,3
7163642641,2652.00,2040,3
7008350365,2651.00,2410,1
7003265853,2650.00,2650,0
7449646174,2646.00,1890,4
6290168783,2640.00,2640,0
6593363320,2640.00,2400,1
6762235083,2640.00,2400,1
356210825,2640.00,1760,5
7454392916,2639.00,2030,3
531347109,2639.00,2030,3
6580885529,2620.00,2620,0
7406027715,2618.00,2380,1
5245080067,2618.00,2380,1
6446337248,2618.00,1870,4
7465859898,2616.00,2180,2
7312952216,2613.00,2010,3
7260513124,2607.00,2370,1
1645354383,2604.00,2170,2
1238116287,2604.00,2170,2
466143269,2604.00,2170,2
6835230680,2600.00,2600,0
7260413584,2600.00,2000,3
7499969236,2600.00,2000,3
5565010232,2600.00,2000,3
609015434,2600.00,2000,3
6324559123,2600.00,2000,3
7498976848,2600.00,2000,3
7510904772,2600.00,2000,3
6939461675,2600.00,2000,3
403444310,2600.00,2000,3
6095338444,2600.00,2000,3
6925542053,2600.00,2000,3
8042416459,2600.00,2000,3
8137857665,2600.00,2000,3
6389491512,2600.00,2000,3
7547060428,2600.00,2000,3
8016662656,2600.00,2000,3
7209414898,2600.00,2000,3
7129635919,2600.00,2000,3
730436042,2600.00,2000,3
6990769894,2600.00,2000,3
7298521122,2600.00,2000,3
7357703504,2600.00,2000,3
6325770495,2600.00,2000,3
6488897637,2600.00,2000,3
7153681698,2600.00,2000,3
6971379290,2600.00,2000,3
704272935,2600.00,2000,3
6906589130,2600.00,2000,3
7410975805,2600.00,2000,3
7266367327,2600.00,2000,3
8097675215,2600.00,2000,3
7002099444,2600.00,2000,3
7305024711,2600.00,2000,3
7005974231,2600.00,2000,3
7191001896,2600.00,2000,3
7314757621,2600.00,2000,3
406004984,2600.00,2000,3
7463533967,2600.00,2000,3
7064430797,2600.00,2000,3
7149211228,2600.00,2000,3
8162716053,2600.00,2000,3
7262745489,2600.00,2000,3
1869520751,2600.00,2000,3
7747916819,2600.00,2000,3
7333550006,2600.00,2000,3
7261660603,2600.00,2000,3
7132298697,2600.00,2000,3
7405955896,2600.00,2000,3
7083081108,2600.00,2000,3
6853128075,2600.00,2000,3
7623326713,2600.00,2000,3
7191716732,2600.00,2000,3
6790580607,2600.00,2000,3
7174375757,2600.00,2000,3
7240417404,2600.00,2000,3
7039429579,2600.00,2000,3
7418178240,2600.00,2000,3
7067357489,2600.00,2000,3
834999792,2600.00,2000,3
6522981973,2600.00,2000,3
923839108,2600.00,2000,3
364213041,2600.00,2000,3
1164670370,2600.00,2000,3
6917309635,2600.00,2000,3
1051032166,2600.00,2000,3
7408829810,2600.00,2000,3
7820160197,2600.00,2000,3
231613717,2600.00,2000,3
8157260204,2600.00,2000,3
7413338132,2600.00,2000,3
8166362287,2600.00,2000,3
7581598889,2600.00,2000,3
6991214835,2600.00,2000,3
6991709847,2600.00,2000,3
7381955749,2600.00,2000,3
6868106949,2600.00,2000,3
1063291497,2600.00,2000,3
7491190571,2600.00,2000,3
7193519296,2600.00,2000,3
6297880323,2600.00,2000,3
6942617553,2600.00,2000,3
6803969877,2600.00,2000,3
6550207098,2600.00,2000,3
7303219167,2600.00,2000,3
7718929821,2600.00,2000,3
7462855355,2600.00,2000,3
7231516225,2600.00,2000,3
7578429834,2600.00,2000,3
7263787048,2600.00,2000,3
7076858420,2600.00,2000,3
7534072766,2600.00,2000,3
7202908637,2600.00,2000,3
6335774139,2600.00,2000,3
7412264627,2600.00,2000,3
7191532724,2600.00,2000,3
68529263,2600.00,2000,3
7422319369,2600.00,2000,3
6437850936,2600.00,2000,3
279552999,2600.00,2000,3
7233289047,2600.00,2000,3
7010337895,2600.00,1300,10
5139922527,2600.00,1000,16
6651868119,2596.00,2360,1
6835679735,2596.00,2360,1
7208081208,2596.00,2360,1
378563112,2592.00,2160,2
7213209435,2592.00,2160,2
7430248814,2592.00,2160,2
8037074921,2587.00,1990,3
7615739418,2585.00,2350,1
1406739195,2584.00,1360,9
7068779608,2580.00,2580,0
7662234140,2580.00,2150,2
320444349,2580.00,2150,2
7881686061,2580.00,2150,2
7309718885,2580.00,2150,2
7093332271,2576.00,1840,4
7436060604,2570.00,2570,0
6752212035,2568.00,2140,2
7493541020,2568.00,2140,2
1878748777,2561.00,1970,3
7255167041,2552.00,2320,1
7536698074,2552.00,2320,1
1222731791,2550.00,1700,5
7507044227,2548.00,1960,3
7678529360,2544.00,2120,2
7056692700,2540.00,2540,0
7236544290,2534.00,1810,4
951776683,2532.00,2110,2
7778336946,2530.00,2300,1
6957449191,2530.00,2300,1
7242688547,2522.00,1940,3
5378187218,2520.00,2520,0
7229159977,2520.00,2100,2
7574361149,2520.00,1800,4
7418977606,2520.00,1800,4
7682663591,2519.00,2290,1
7896969929,2519.00,2290,1
7300251390,2519.00,2290,1
6746148292,2509.00,1930,3
7326318604,2508.00,2280,1
1966518899,2508.00,2280,1
7103183608,2508.00,2280,1
1947314625,2508.00,1320,9
1759527732,2500.00,2500,0
381354830,2500.00,2500,0
7485140266,2497.00,2270,1
7075394369,2496.00,2080,2
6478280632,2496.00,2080,2
6707377501,2492.00,1780,4
7798097562,2486.00,2260,1
7361210976,2486.00,2260,1
7356827902,2486.00,2260,1
6519367266,2486.00,1130,12
8188171823,2484.00,2070,2
7482314924,2484.00,2070,2
7891133312,2480.00,2480,0
7825881733,2478.00,1770,4
7157340951,2478.00,1770,4
7056732943,2478.00,1770,4
6635290848,2475.00,2250,1
7642388331,2475.00,2250,1
7995477943,2472.00,2060,2
7340445983,2472.00,2060,2
7276679187,2472.00,2060,2
677499991,2470.00,2470,0
7214202938,2470.00,1900,3
7418822925,2460.00,2050,2
1955644198,2460.00,2050,2
7666587002,2460.00,2050,2
7762622914,2457.00,1890,3
7410936520,2453.00,2230,1
7419534734,2453.00,2230,1
8191623671,2450.00,1750,4
7130931878,2450.00,1750,4
7694249840,2444.00,1880,3
7257559969,2442.00,2220,1
980499025,2442.00,2220,1
7162569092,2440.00,2440,0
7532594221,2436.00,2030,2
8039242693,2436.00,2030,2
7514916579,2436.00,2030,2
1584514502,2436.00,1740,4
7614297606,2432.00,1280,9
7834017522,2431.00,1870,3
6153622745,2430.00,2430,0
7277037003,2424.00,2020,2
7277165845,2422.00,1730,4
756142591,2422.00,1730,4
114798182,2420.00,2420,0
6319314376,2420.00,2420,0
5033883225,2420.00,2200,1
7750377223,2418.00,1860,3
6843438635,2415.00,1610,5
7002456448,2412.00,2010,2
7547273955,2412.00,2010,2
6782231693,2412.00,2010,2
7148565423,2410.00,2410,0
5386725682,2409.00,2190,1
7258002115,2409.00,2190,1
5276473841,2409.00,2190,1
7754630906,2409.00,2190,1
5202893646,2409.00,2190,1
7821540528,2409.00,2190,1
639108547,2409.00,2190,1
7408680201,2408.00,1720,4
7605809699,2405.00,1850,3
7248512833,2400.00,2000,2
7044295811,2400.00,2000,2
6550435117,2400.00,2000,2
7571416821,2400.00,2000,2
7051243555,2400.00,2000,2
1143354705,2400.00,2000,2
5820825886,2400.00,2000,2
6970076277,2400.00,2000,2
7330815837,2400.00,2000,2
7485899154,2400.00,2000,2
7995098575,2400.00,2000,2
7074606869,2400.00,2000,2
6907696921,2400.00,2000,2
1882854320,2400.00,2000,2
7135743026,2400.00,2000,2
7442692650,2400.00,2000,2
386067292,2400.00,2000,2
6921269844,2400.00,2000,2
7385075783,2400.00,2000,2
7313112210,2400.00,2000,2
7392131560,2400.00,2000,2
6493668017,2400.00,2000,2
7541969806,2400.00,2000,2
5283667791,2400.00,2000,2
7002622072,2400.00,2000,2
7140371765,2400.00,2000,2
7713659788,2400.00,2000,2
7186996033,2400.00,2000,2
7437185733,2400.00,2000,2
7388589647,2400.00,2000,2
7455985512,2400.00,2000,2
7443237952,2400.00,2000,2
7961278862,2400.00,2000,2
7345346028,2400.00,2000,2
6980850645,2400.00,2000,2
7447200469,2400.00,2000,2
8004252409,2400.00,2000,2
8133227213,2400.00,2000,2
7393026236,2400.00,2000,2
6547626168,2400.00,2000,2
6969217842,2400.00,2000,2
5203798920,2400.00,2000,2
7215381017,2400.00,2000,2
7249492088,2400.00,2000,2
6911031864,2400.00,2000,2
1832543745,2400.00,2000,2
7033680454,2400.00,2000,2
261027508,2400.00,2000,2
7034048740,2400.00,2000,2
1280768567,2400.00,2000,2
6250489253,2400.00,2000,2
6816640158,2400.00,2000,2
7287486155,2400.00,2000,2
7861895624,2400.00,2000,2
7261965299,2400.00,2000,2
7389420087,2400.00,2000,2
298858674,2400.00,2000,2
7998400343,2400.00,2000,2
7389082708,2400.00,2000,2
7093210426,2400.00,2000,2
7874159396,2400.00,2000,2
7334077973,2400.00,2000,2
7033169303,2400.00,2000,2
7133301079,2400.00,2000,2
7376957136,2400.00,2000,2
7344150748,2400.00,2000,2
7827811321,2400.00,2000,2
7082032541,2400.00,2000,2
1646282058,2400.00,2000,2
6242309997,2400.00,2000,2
7315148483,2400.00,2000,2
7588112523,2400.00,2000,2
884534574,2400.00,2000,2
7145561223,2400.00,2000,2
7480003896,2400.00,2000,2
7682282459,2400.00,2000,2
7252618224,2400.00,2000,2
7589116332,2400.00,2000,2
7074662385,2400.00,2000,2
816970547,2400.00,2000,2
6810015368,2400.00,2000,2
7450435744,2400.00,2000,2
8140691863,2400.00,2000,2
6868093099,2400.00,2000,2
411819356,2400.00,2000,2
6758764254,2400.00,2000,2
7634898056,2400.00,2000,2
7904490366,2400.00,2000,2
8087137726,2400.00,2000,2
7449319126,2400.00,2000,2
7883024250,2400.00,2000,2
7393776453,2400.00,2000,2
7604815875,2400.00,2000,2
7732907299,2400.00,2000,2
7389055317,2400.00,2000,2
7194514198,2400.00,2000,2
7121260073,2400.00,2000,2
7026358274,2400.00,2000,2
895695757,2400.00,2000,2
757886518,2400.00,2000,2
6816281270,2400.00,2000,2
7554648090,2400.00,2000,2
7342462457,2400.00,2000,2
6324730842,2400.00,2000,2
336421058,2400.00,2000,2
6578069750,2400.00,2000,2
7057624882,2400.00,2000,2
6905649960,2400.00,2000,2
6479756485,2400.00,2000,2
7318083585,2400.00,2000,2
6767872787,2400.00,2000,2
7347115497,2400.00,2000,2
7519525584,2400.00,2000,2
7430890279,2400.00,2000,2
7428130488,2400.00,2000,2
7433064785,2400.00,2000,2
7984049614,2400.00,2000,2
8001512596,2400.00,2000,2
7067606450,2400.00,2000,2
7037008874,2400.00,2000,2
6931095912,2400.00,2000,2
7303014531,2400.00,2000,2
7213894025,2400.00,2000,2
7475228615,2400.00,2000,2
6545422246,2400.00,2000,2
5587330012,2400.00,2000,2
5937248854,2400.00,2000,2
6723394601,2400.00,2000,2
7252913246,2400.00,2000,2
7759554103,2400.00,2000,2
5591505667,2400.00,2000,2
7330022894,2400.00,2000,2
7183183982,2400.00,2000,2
7022439400,2400.00,2000,2
7208325443,2400.00,2000,2
6741385790,2400.00,2000,2
7366084062,2400.00,2000,2
1090974888,2400.00,2000,2
6627638035,2400.00,2000,2
7110449355,2400.00,2000,2
6774461077,2400.00,2000,2
6091069492,2400.00,2000,2
7278863166,2400.00,2000,2
7187531668,2400.00,2000,2
248654942,2400.00,2000,2
6844900608,2400.00,2000,2
7045620911,2400.00,2000,2
6993241736,2400.00,2000,2
7612785089,2400.00,2000,2
6808076726,2400.00,2000,2
5820057214,2400.00,2000,2
7385354311,2400.00,2000,2
6435536790,2400.00,1600,5
1011476846,2400.00,1600,5
7233171867,2400.00,1600,5
1161388861,2400.00,1500,6
814396914,2400.00,1000,14
7069580706,2398.00,2180,1
7387929715,2398.00,2180,1
7616278392,2398.00,2180,1
311581099,2397.00,1410,7
360416332,2392.00,1840,3
7281759053,2392.00,1840,3
7216080716,2392.00,1840,3
6844199996,2388.00,1990,2
189531410,2388.00,1990,2
6679866277,2380.00,2380,0
6811171385,2380.00,1700,4
7696974734,2376.00,2160,1
8150189986,2376.00,2160,1
7485516782,2376.00,2160,1
1053531149,2376.00,2160,1
7136014282,2376.00,2160,1
7334236238,2376.00,2160,1
6204110341,2376.00,2160,1
7547794798,2376.00,2160,1
7920685462,2376.00,1980,2
7533205093,2370.00,2370,0
7196133855,2370.00,1580,5
7940933650,2366.00,1820,3
7146442243,2365.00,2150,1
7723567710,2365.00,2150,1
118748813,2365.00,2150,1
6479788137,2365.00,2150,1
7194174274,2365.00,2150,1
7274515207,2364.00,1970,2
7291127305,2353.00,1810,3
7447498363,2353.00,1810,3
7203046412,2352.00,1960,2
69226730,2350.00,2350,0
1258719442,2343.00,2130,1
7374295925,2343.00,2130,1
8341920692,2340.00,2340,0
7797929496,2340.00,2340,0
6374503647,2340.00,1950,2
7646410980,2340.00,1800,3
7062253308,2340.00,1800,3
6999985610,2340.00,1800,3
79251771,2338.00,1670,4
6510619257,2332.00,2120,1
6513373128,2332.00,2120,1
7686117183,2330.00,2330,0
7814888492,2328.00,1940,2
7048802216,2328.00,1940,2
6451900047,2328.00,1940,2
1816562340,2327.00,1790,3
7714780118,2327.00,1790,3
7754586352,2327.00,1790,3
7257817708,2321.00,2110,1
7319160809,2321.00,2110,1
7265026612,2320.00,2320,0
473799401,2320.00,2320,0
